id,published,name,gh_owner,gh_repo,purl,severity,categories_vuln,categories_package,github_link,introduced_version,patched_version,dependents
RUSTSEC-2022-0083,2022-10-25T12:00:00Z,evm,rust-blockchain,evm,pkg:cargo/evm,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N'}]",['crypto-failure'],[],https://github.com/rust-ethereum/evm,0.0.0-0,0.36.0,"{'etclient': {'downloads': 506, 'github_url': 'https://github.com/ethereumproject/etclient', 'categories': [], 'version': '0.3.0'}, 'evm-precompiled-bn128': {'downloads': 2412, 'github_url': 'https://github.com/ethereumproject/evm-rs', 'categories': [], 'version': '0.11.0'}, 'evm-precompiled-modexp': {'downloads': 2475, 'github_url': 'https://github.com/ethereumproject/evm-rs', 'categories': [], 'version': '0.11.0'}, 'evm-network-classic': {'downloads': 930, 'github_url': 'https://github.com/ethereumproject/evm-rs', 'categories': [], 'version': '0.11.0'}, 'evm-network-expanse': {'downloads': 490, 'github_url': 'https://github.com/ethereumproject/evm-rs', 'categories': [], 'version': '0.11.0'}, 'evm-stateful': {'downloads': 403, 'github_url': None, 'categories': [], 'version': '0.11.1'}, 'fp-evm': {'downloads': 2095, 'github_url': 'https://github.com/paritytech/frontier/', 'categories': [], 'version': '2.0.0'}, 'pallet-evm': {'downloads': 871, 'github_url': 'https://github.com/paritytech/frontier/', 'categories': [], 'version': '5.0.0'}, 'pallet-ethereum': {'downloads': 269, 'github_url': None, 'categories': [], 'version': '3.0.0'}, 'ovr-fp-evm': {'downloads': 2330, 'github_url': 'https://github.com/Overealityio/frontier', 'categories': [], 'version': '3.0.0'}}"
RUSTSEC-2021-0039,2021-01-04T12:00:00Z,endian_trait,,,pkg:cargo/endian_trait,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],[],https://gitlab.com/myrrlyn/endian_trait,0.0.0-0,,{}
RUSTSEC-2020-0072,2020-10-31T12:00:00Z,futures-intrusive,Matthias247,futures-intrusive,pkg:cargo/futures-intrusive,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}]","['memory-corruption', 'thread-safety']",[],https://github.com/Matthias247/futures-intrusive,0.0.0-0,0.4.0,"{'raii-counter-futures': {'downloads': 23589, 'github_url': 'https://github.com/DarrenTsung/raii-counter-futures', 'categories': [], 'version': '0.1.0'}, 'async-mutex': {'downloads': 9864541, 'github_url': 'https://github.com/stjepang/async-lock', 'categories': ['asynchronous', 'concurrency'], 'version': '1.4.0'}, 'futures-delay-queue': {'downloads': 2502, 'github_url': 'https://github.com/spebern/futures-delay-queue', 'categories': ['concurrency', 'asynchronous', 'network-programming'], 'version': '0.5.2'}, 'switchyard': {'downloads': 1727, 'github_url': 'https://github.com/BVE-Reborn/switchyard', 'categories': [], 'version': '0.3.0'}, 'sosistab': {'downloads': 423, 'github_url': 'https://github.com/geph-official/sosistab', 'categories': [], 'version': '0.5.43'}, 'geph4-client': {'downloads': 216, 'github_url': 'https://github.com/geph-official/geph4-client', 'categories': [], 'version': '4.10.1'}, 'sosistab2': {'downloads': 99, 'github_url': 'https://github.com/geph-official/sosistab2', 'categories': [], 'version': '0.10.18'}, 'sqlx-core': {'downloads': 61678, 'github_url': 'https://github.com/launchbadge/sqlx', 'categories': [], 'version': '0.7.3'}, 'sqlx-sqlite': {'downloads': 60224, 'github_url': 'https://github.com/launchbadge/sqlx', 'categories': [], 'version': '0.7.3'}, 'smolscale': {'downloads': 100, 'github_url': 'https://github.com/geph-official/smolscale', 'categories': [], 'version': '0.4.2'}}"
RUSTSEC-2023-0027,2023-03-24T12:00:00Z,async-nats,nats-io,nats.rs,pkg:cargo/async-nats,[],['crypto-failure'],"['network-programming', 'api-bindings']",https://github.com/nats-io/nats.rs,0.0.0-0,0.29.0,"{'moleculer': {'downloads': 389, 'github_url': 'https://github.com/primcloud/moleculer-rs', 'categories': [], 'version': '0.3.5'}, 'printnanny-nats': {'downloads': 133, 'github_url': 'https://github.com/bitsy-ai/printnanny-rs.git', 'categories': [], 'version': '0.33.0'}, 'mmtickets-common': {'downloads': 55, 'github_url': None, 'categories': [], 'version': '0.9.12'}, 'svc-nats-client': {'downloads': 65, 'github_url': 'https://github.com/foxford/svc-nats-client', 'categories': [], 'version': '0.8.0'}, 'wasmbus-rpc': {'downloads': 3721, 'github_url': 'https://github.com/wasmcloud/weld', 'categories': [], 'version': '0.15.0'}, 'wasmcloud-control-interface': {'downloads': 975, 'github_url': 'https://github.com/wasmCloud/wasmCloud', 'categories': ['wasm', 'api-bindings'], 'version': '0.32.0'}, 'wadm': {'downloads': 831, 'github_url': 'https://github.com/wasmcloud/wadm', 'categories': [], 'version': '0.9.0'}, 'wash-lib': {'downloads': 212, 'github_url': 'https://github.com/wasmCloud/wasmCloud', 'categories': ['wasm'], 'version': '0.15.0'}, 'wasmcloud-core': {'downloads': 575, 'github_url': 'https://github.com/wasmCloud/wasmCloud', 'categories': ['wasm'], 'version': '0.2.0'}, 'wash-cli': {'downloads': 60, 'github_url': 'https://github.com/wasmCloud/wasmCloud', 'categories': ['wasm', 'command-line-utilities'], 'version': '0.24.1'}}"
RUSTSEC-2020-0137,2020-11-10T12:00:00Z,lever,vertexclique,lever,pkg:cargo/lever,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']","['concurrency', 'asynchronous']",https://github.com/vertexclique/lever,0.0.0-0,0.1.1,"{'orkhon': {'downloads': 11805, 'github_url': 'https://github.com/vertexclique/orkhon', 'categories': ['api-bindings', 'asynchronous', 'science'], 'version': '0.2.3'}, 'bastion-executor': {'downloads': 7711, 'github_url': 'https://github.com/bastion-rs/bastion', 'categories': ['concurrency', 'asynchronous'], 'version': '0.4.2'}, 'bastion': {'downloads': 6714, 'github_url': 'https://github.com/bastion-rs/bastion', 'categories': ['concurrency', 'asynchronous'], 'version': '0.4.5'}, 'nuclei': {'downloads': 4707, 'github_url': 'https://github.com/vertexclique/nuclei', 'categories': ['concurrency', 'asynchronous'], 'version': '0.2.1'}, 'callysto': {'downloads': 1139, 'github_url': 'https://github.com/vertexclique/callysto', 'categories': ['concurrency', 'database', 'asynchronous', 'database-implementations'], 'version': '0.1.9'}}"
RUSTSEC-2023-0031,2023-03-31T12:00:00Z,spin,mvdnes,spin-rs,pkg:cargo/spin,[],[],[],https://github.com/mvdnes/spin-rs.git,0.9.3,0.9.8,"{'wee_alloc': {'downloads': 1598578, 'github_url': 'https://github.com/rustwasm/wee_alloc', 'categories': ['embedded', 'web-programming', 'wasm', 'no-std', 'memory-management'], 'version': '0.4.5'}, 'lazy_static': {'downloads': 166579027, 'github_url': 'https://github.com/rust-lang-nursery/lazy-static.rs', 'categories': ['no-std', 'rust-patterns', 'memory-management'], 'version': '1.4.0'}, 'no-std-compat': {'downloads': 5002267, 'github_url': 'https://gitlab.com/jD91mZM2/no-std-compat', 'categories': ['no-std'], 'version': '0.4.1'}, 'reed-solomon-erasure': {'downloads': 302849, 'github_url': 'https://github.com/darrenldl/reed-solomon-erasure', 'categories': ['encoding'], 'version': '6.0.0'}, 'multer': {'downloads': 3628768, 'github_url': 'https://github.com/rousan/multer-rs', 'categories': ['web-programming', 'asynchronous'], 'version': '2.1.0'}, 'page_size': {'downloads': 105839, 'github_url': 'https://github.com/Elzair/page_size_rs', 'categories': ['os'], 'version': '0.6.0'}, 'flume': {'downloads': 1295795, 'github_url': 'https://github.com/zesterer/flume', 'categories': ['concurrency', 'data-structures'], 'version': '0.11.0'}, 'error-stack': {'downloads': 44637, 'github_url': 'https://github.com/hashintel/hash/tree/main/libs/error-stack', 'categories': ['no-std', 'rust-patterns'], 'version': '0.4.1'}, 'ring': {'downloads': 209274, 'github_url': 'https://github.com/briansmith/ring', 'categories': ['no-std', 'cryptography'], 'version': '0.17.6'}, 'wasmi': {'downloads': 292, 'github_url': 'https://github.com/paritytech/wasmi', 'categories': ['no-std', 'virtualization', 'wasm'], 'version': '0.31.1'}}"
RUSTSEC-2020-0064,2020-11-02T12:00:00Z,ffi_utils,maidsafe,sn_ffi_utils,pkg:cargo/ffi_utils,[],[],[],https://github.com/maidsafe/ffi-utils,0.0.0-0,,"{'system_uri': {'downloads': 1432, 'github_url': 'https://github.com/maidsafe/system_uri', 'categories': [], 'version': '0.4.0'}, 'safe_thing': {'downloads': 399, 'github_url': 'https://github.com/bochaco/safe_thing', 'categories': [], 'version': '0.0.3'}, 'safe_authenticator_ffi': {'downloads': 311, 'github_url': 'https://github.com/maidsafe/safe_client_libs', 'categories': [], 'version': '0.17.1'}, 'safe_core': {'downloads': 737, 'github_url': 'https://github.com/maidsafe/safe_client_libs', 'categories': [], 'version': '0.43.1'}, 'safe_authenticator': {'downloads': 643, 'github_url': 'https://github.com/maidsafe/safe_client_libs', 'categories': [], 'version': '0.18.1'}, 'safe_app': {'downloads': 253, 'github_url': 'https://github.com/maidsafe/safe_client_libs', 'categories': [], 'version': '0.18.1'}}"
RUSTSEC-2019-0019,2019-08-25T12:00:00Z,blake2,RustCrypto,MACs,pkg:cargo/blake2,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['crypto-failure'],"['no-std', 'cryptography']",https://github.com/RustCrypto/hashes,0.0.0-0,0.8.1,"{'ark-crypto-primitives': {'downloads': 441018, 'github_url': 'https://github.com/arkworks-rs/crypto-primitives', 'categories': ['cryptography'], 'version': '0.4.0'}, 'ark-serialize': {'downloads': 1429541, 'github_url': 'https://github.com/arkworks-rs/algebra', 'categories': ['cryptography'], 'version': '0.4.2'}, 'ark-ff': {'downloads': 1424199, 'github_url': 'https://github.com/arkworks-rs/algebra', 'categories': ['cryptography'], 'version': '0.4.2'}, 'expander': {'downloads': 645847, 'github_url': 'https://github.com/drahnr/expander.git', 'categories': [], 'version': '2.0.0'}, 'crypto_box': {'downloads': 32577, 'github_url': 'https://github.com/RustCrypto/nacl-compat/tree/master/crypto_box', 'categories': ['no-std', 'cryptography'], 'version': '0.9.1'}, 'argon2': {'downloads': 276808, 'github_url': 'https://github.com/RustCrypto/password-hashes/tree/master/argon2', 'categories': ['no-std', 'authentication', 'cryptography'], 'version': '0.5.2'}, 'parity-db': {'downloads': 42577, 'github_url': 'https://github.com/paritytech/parity-db/', 'categories': [], 'version': '0.4.12'}, 'snow': {'downloads': 96876, 'github_url': 'https://github.com/mcginty/snow', 'categories': ['cryptography'], 'version': '0.9.4'}, 'ed25519-dalek': {'downloads': 145333, 'github_url': 'https://github.com/dalek-cryptography/curve25519-dalek/tree/main/ed25519-dalek', 'categories': ['no-std', 'cryptography'], 'version': '2.1.0'}, 'sp-core': {'downloads': 2023, 'github_url': 'https://github.com/paritytech/polkadot-sdk.git', 'categories': [], 'version': '26.0.0'}}"
RUSTSEC-2020-0121,2020-11-10T12:00:00Z,abox,SonicFrog,abox,pkg:cargo/abox,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",[],,0.0.0-0,0.4.1,"{'logmap': {'downloads': 311, 'github_url': None, 'categories': [], 'version': '0.2.0'}}"
RUSTSEC-2021-0097,2021-08-24T12:00:00Z,openssl-src,,,pkg:cargo/openssl-src,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['crypto-failure'],[],https://github.com/alexcrichton/openssl-src-rs,0.0.0-0,111.16.0,"{'datachannel-sys': {'downloads': 98, 'github_url': 'https://github.com/lerouxrgd/datachannel-rs', 'categories': ['network-programming'], 'version': '0.19.1'}, 'openssl-sys': {'downloads': 370979, 'github_url': 'https://github.com/sfackler/rust-openssl', 'categories': ['external-ffi-bindings', 'cryptography'], 'version': '0.9.96'}, 'tongsuo-sys': {'downloads': 489, 'github_url': 'https://github.com/zh-jq/rust-tongsuo', 'categories': ['external-ffi-bindings', 'cryptography'], 'version': '0.9.96'}, 'summa-core': {'downloads': 32, 'github_url': None, 'categories': [], 'version': '0.22.7'}}"
RUSTSEC-2021-0078,2021-07-07T12:00:00Z,hyper,hyperium,hyper,pkg:cargo/hyper,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N'}]",[],"['web-programming::http-server', 'web-programming::http-client', 'network-programming']",https://github.com/hyperium/hyper,0.0.0-0,0.14.10,"{'prometheus': {'downloads': 6574159, 'github_url': 'https://github.com/tikv/rust-prometheus', 'categories': [], 'version': '0.13.3'}, 'matchit': {'downloads': 2239115, 'github_url': 'https://github.com/ibraheemdev/matchit', 'categories': ['algorithms', 'network-programming'], 'version': '0.7.3'}, 'tokio-tungstenite': {'downloads': 1373608, 'github_url': 'https://github.com/snapview/tokio-tungstenite', 'categories': ['concurrency', 'web-programming::websocket', 'asynchronous', 'network-programming'], 'version': '0.20.1'}, 'tonic': {'downloads': 896760, 'github_url': 'https://github.com/hyperium/tonic', 'categories': ['web-programming', 'network-programming', 'asynchronous'], 'version': '0.10.2'}, 'reqwest': {'downloads': 3479494, 'github_url': 'https://github.com/seanmonstar/reqwest', 'categories': ['web-programming::http-client', 'wasm'], 'version': '0.11.22'}, 'hyper-rustls': {'downloads': 1319285, 'github_url': 'https://github.com/rustls/hyper-rustls', 'categories': [], 'version': '0.24.2'}, 'axum-core': {'downloads': 19796, 'github_url': 'https://github.com/tokio-rs/axum', 'categories': ['asynchronous', 'web-programming', 'network-programming'], 'version': '0.4.0'}, 'axum': {'downloads': 19453, 'github_url': 'https://github.com/tokio-rs/axum', 'categories': ['asynchronous', 'web-programming::http-server', 'network-programming'], 'version': '0.7.1'}, 'hyper-tls': {'downloads': 1040, 'github_url': 'https://github.com/hyperium/hyper-tls', 'categories': [], 'version': '0.6.0'}, 'hyper-timeout': {'downloads': 21, 'github_url': 'https://github.com/hjr3/hyper-timeout', 'categories': [], 'version': '0.5.0'}}"
RUSTSEC-2018-0005,2018-09-17T12:00:00Z,serde_yaml,dtolnay,serde-yaml,pkg:cargo/serde_yaml,[],[],"['encoding', 'parser-implementations']",https://github.com/dtolnay/serde-yaml,0.6.0-rc1,0.8.4,"{'treediff': {'downloads': 2158982, 'github_url': 'https://github.com/Byron/treediff-rs', 'categories': ['algorithms'], 'version': '4.0.2'}, 'askama_shared': {'downloads': 1664952, 'github_url': 'https://github.com/djc/askama', 'categories': [], 'version': '0.12.2'}, 'zuse': {'downloads': 412, 'github_url': 'https://github.com/19h/zuse', 'categories': [], 'version': '0.5.0'}, 'log4rs': {'downloads': 1270068, 'github_url': 'https://github.com/estk/log4rs', 'categories': [], 'version': '1.2.0'}, 'generational-arena': {'downloads': 359983, 'github_url': 'https://github.com/fitzgen/generational-arena', 'categories': ['rust-patterns', 'memory-management', 'no-std', 'data-structures'], 'version': '0.2.9'}, 'askama': {'downloads': 177499, 'github_url': 'https://github.com/djc/askama', 'categories': ['template-engine'], 'version': '0.12.1'}, 'json-patch': {'downloads': 222213, 'github_url': 'https://github.com/idubrov/json-patch', 'categories': [], 'version': '1.2.0'}, 'serde_with': {'downloads': 748989, 'github_url': 'https://github.com/jonasbb/serde_with/', 'categories': ['no-std', 'no-std::no-alloc', 'encoding'], 'version': '3.4.0'}, 'figment': {'downloads': 101459, 'github_url': 'https://github.com/SergioBenitez/Figment', 'categories': ['config'], 'version': '0.10.12'}, 'plist': {'downloads': 85810, 'github_url': 'https://github.com/ebarnard/rust-plist/', 'categories': ['config', 'encoding', 'parser-implementations'], 'version': '1.6.0'}}"
RUSTSEC-2023-0066,2023-04-29T12:00:00Z,pleaser,,,pkg:cargo/pleaser,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N'}]",['privilege-escalation'],['command-line-utilities'],https://gitlab.com/edneville/please,0.0.0-0,,{}
RUSTSEC-2020-0033,2020-08-25T12:00:00Z,alg_ds,,,pkg:cargo/alg_ds,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],[],https://gitlab.com/dvshapkin/alg-ds,0.0.0-0,,"{'toolbox': {'downloads': 277, 'github_url': 'https://github.com/dvshapkin/toolbox', 'categories': [], 'version': '0.2.8'}}"
RUSTSEC-2021-0003,2021-01-08T12:00:00Z,smallvec,servo,rust-smallvec,pkg:cargo/smallvec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],['data-structures'],https://github.com/servo/rust-smallvec,1.0.0,1.6.1,"{'tinyvec': {'downloads': 63276164, 'github_url': 'https://github.com/Lokathor/tinyvec', 'categories': ['data-structures', 'no-std'], 'version': '1.6.0'}, 'bs58': {'downloads': 1769966, 'github_url': 'https://github.com/Nullus157/bs58-rs', 'categories': [], 'version': '0.5.0'}, 'addr2line': {'downloads': 8293563, 'github_url': 'https://github.com/gimli-rs/addr2line', 'categories': ['development-tools::debugging'], 'version': '0.21.0'}, 'actix-http': {'downloads': 1129064, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::http-server', 'web-programming::websocket'], 'version': '3.4.0'}, 'actix-web': {'downloads': 1120473, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::websocket', 'web-programming::http-server'], 'version': '4.4.0'}, 'parking_lot_core': {'downloads': 4638636, 'github_url': 'https://github.com/Amanieu/parking_lot', 'categories': ['concurrency'], 'version': '0.9.9'}, 'trust-dns-proto': {'downloads': 170654, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns-resolver': {'downloads': 150673, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'tracing-opentelemetry': {'downloads': 72407, 'github_url': 'https://github.com/tokio-rs/tracing-opentelemetry', 'categories': ['development-tools::profiling', 'asynchronous', 'development-tools::debugging'], 'version': '0.22.0'}, 'tracing-subscriber': {'downloads': 871469, 'github_url': 'https://github.com/tokio-rs/tracing', 'categories': ['development-tools::profiling', 'asynchronous', 'development-tools::debugging'], 'version': '0.3.18'}}"
RUSTSEC-2022-0056,2022-06-25T12:00:00Z,clipboard,aweinstock314,rust-clipboard,aweinstock314,rust-clipboard,pkg:cargo/clipboard,[],[],[],https://github.com/aweinstock314/rust-clipboard,0.0.0-0,,"{'amp': {'downloads': 6305, 'github_url': 'https://github.com/jmacdonald/amp', 'categories': [], 'version': '0.6.2'}, 'amethyst_ui': {'downloads': 44559, 'github_url': 'https://github.com/amethyst/amethyst', 'categories': ['game-engines'], 'version': '0.15.3'}, 'smith': {'downloads': 437, 'github_url': 'https://github.com/IGI-111/Smith', 'categories': [], 'version': '2.0.1'}, 'ffsend': {'downloads': 911, 'github_url': 'https://gitlab.com/timvisee/ffsend', 'categories': ['command-line-utilities', 'authentication', 'cryptography', 'network-programming', 'command-line-interface'], 'version': '0.2.76'}, 'jless': {'downloads': 2160, 'github_url': 'https://github.com/PaulJuliusMartinez/jless', 'categories': ['command-line-utilities'], 'version': '0.9.0'}, 'ncspot': {'downloads': 1798, 'github_url': 'https://github.com/hrkfdn/ncspot', 'categories': [], 'version': '0.13.4'}, 'reedline': {'downloads': 10733, 'github_url': 'https://github.com/nushell/reedline', 'categories': [], 'version': '0.26.0'}, 'rooster': {'downloads': 33, 'github_url': 'https://github.com/conradkleinespel/rooster', 'categories': [], 'version': '2.13.0'}, 'silicon': {'downloads': 91, 'github_url': 'https://github.com/Aloxaf/silicon', 'categories': ['command-line-utilities'], 'version': '0.5.2'}, 'doe': {'downloads': 35, 'github_url': 'https://gitlab.com/andrew_ryan/doe', 'categories': ['filesystem', 'development-tools', 'simulation', 'date-and-time', 'accessibility'], 'version': '0.3.14'}}"
